measurement_id,energy_difference
8129,1463188
8130,1710365
8131,2851923
8132,1491468
8133,1553905
8134,1529811
8135,1313344
8136,1501874
8137,1491928
8138,1470313
8139,1572767
8140,1444968
8141,1517161
8142,1554758
8143,1394376
8144,1435374
8145,1519014
8146,1480154
8147,1469377
8148,1524013
8149,1438507
8150,1542882
8151,1468938
8152,1456573
8153,1469402
8154,1469004
8155,1546410
8156,1486456
8157,3121710
8158,1329427
8159,1536717
8160,1400215
8161,1498962
8162,1451237
8163,1473820
8164,1563996
8165,1415677
8166,1503776
8167,1502274
8168,1446625
8169,1583456
8170,1304195
8171,1545870
8172,1500561
8173,1417420
8174,1507064
8175,1461265
8176,1544167
8177,1461273
8178,1515634
8179,1467903
8180,1491746
8181,1484143
8182,1523649
8183,1483575
8184,1463558
8185,1511557
8186,1453092
8187,1494083
8188,1516806
8189,1486411
8190,1511758
8191,1414979
8192,1511633
8193,1482877
8194,1443976
8195,3055380
8196,1550093
8197,1545789
8198,1409859
8199,1597462
8200,1358815
8201,1483728
8202,1549405
8203,1419972
8204,1490410
8205,3213285
8206,1471367
8207,1431962
8208,1504679
8209,1464838
8210,1521288
8211,1486798
8212,1376593
8213,1545419
8214,1443543
8215,1466974
8216,1560989
8217,1464769
8218,1485830
8219,1490346
8220,1455192
8221,1471800
8222,1499974
8223,1505297
8224,3103533
8225,1541739
8226,1427094
8227,1535948
8228,1480374
8229,1441403
8230,1437994
8231,1500123
8232,1551872
8233,1449851
8234,1462531
8235,1525738
8236,1459855
8237,1531951
8238,1442384
8239,1513846
8240,1472706
8241,1567131
8242,1417780
8243,1512986
8244,1473780
8245,1465374
8246,1528429
8247,1443974
8248,3204128
8249,1425211
8250,1483516
8251,1432421
8252,1462283
8253,1532152
8254,1368552
8255,1471594
8256,1481292
8257,1491424
8258,1583389
8259,1341513
8260,1531864
8261,1395904
8262,1501125
8263,1502203
8264,1454807
8265,1529430
8266,1491883
8267,1482521
8268,1536766
8269,1507002
8270,1426697
8271,1510598
8272,1513630
8273,1506672
8274,1453303
8275,1568452
8276,1470013
8277,1459453
8278,1515412
8279,1383251
8280,1491885
8281,1527222
8282,1418505
8283,1533804
8284,1546000
8285,1464875
8286,1469828
8287,1455522
8288,1502220
8289,3139558
8290,1556115
8291,1388518
8292,1507205
8293,1604501
8294,1358129
8295,1502058
8296,1479604
8297,3111634
8298,1515610
8299,1485465
8300,1408024
8301,1472926
8302,1537731
8303,1431441
8304,1448790
8305,1513403
8306,1407010
8307,1531962
8308,1443483
8309,1574289
8310,1435776
8311,1450084
8312,1464009
8313,1521695
8314,1450284
8315,1489715
8316,1518972
8317,1468431
8318,1491160
8319,1462302
8320,1480555
8321,1506588
8322,1473826
8323,1575984
8324,1365374
8325,1529461
8326,1496804
8327,1447775
8328,1455271
8329,1473262
8330,1537943
8331,1483194
8332,1478310
8333,1421455
8334,1522828
8335,1508185
8336,1486635
8337,1508877
8338,1395479
8339,1494504
8340,1540494
8341,1473789
8342,3102949
8343,1405671
8344,1461846
8345,3079456
8346,1529576
8347,1537812
8348,1267703
8349,1541887
8350,1501305
8351,1497978
8352,3010728
8353,1456884
8354,1534741
8355,1498420
8356,1506292
8357,1433272
8358,1459056
8359,1486310
8360,1513411
8361,1440816
8362,1455725
8363,1566942
8364,3043048
8365,1526278
8366,1455785
8367,1505798
8368,1543183
8369,1419944
8370,1478650
8371,1516739
8372,1451597
8373,1477264
8374,1480667
8375,1508771
8376,1493805
8377,1490755
8378,1458343
8379,3114247
8380,3078403
8381,1460274
8382,1567402
8383,1441565
8384,1473756
8385,1498161
8386,1464768
8387,1503435
8388,1458270
8389,1473572
8390,1586697
8391,1416888
8392,1513592
8393,1422561
8394,1483374
8395,1534772
8396,1466233
8397,1456123
8398,1479674
8399,1449590
8400,1543706
8401,1423011
8402,1478821
8403,1522802
8404,1481513
8405,1536890
8406,1461555
8407,1417830
8408,1574555
8409,1444501
8410,1642377
8411,1326448
8412,1449470
8413,1538197
8414,1439079
8415,1629074
8416,1315528
8417,1474178
8418,1503425
8419,1550533
8420,1460881
8421,1514313
8422,1462294
8423,1540515
8424,1405159
8425,1501915
8426,1503440
8427,1530378
8428,1521406
8429,1481746
8430,1410595
8431,1522437
8432,1438016
8433,1504551
8434,1506725
8435,1451509
8436,1556166
8437,1400018
8438,1517997
8439,1515419
8440,1466021
8441,1489867
8442,1360054
8443,1500826
8444,1568705
8445,1398972
8446,1534235
8447,1454038
8448,1450714
8449,1545398
8450,1450006
8451,1569814
8452,1434124
8453,1457145
8454,1496316
8455,1575352
8456,1414747
8457,1512884
8458,1534418
8459,1435880
8460,3149799
8461,1453247
8462,1509137
8463,1495183
8464,1456260
8465,1452818
8466,1496543
8467,1409152
8468,1544960
8469,1471997
8470,1504145
8471,1552336
8472,1357029
8473,1537584
8474,1523782
8475,1480764
8476,1503676
8477,1431574
8478,1440596
8479,1553773
8480,1419247
8481,1473023
8482,1450685
8483,1430336
8484,1548045
8485,1441622
8486,1408092
8487,1524162
8488,1515850
8489,1449329
8490,1514870
8491,1531260
8492,1455939
8493,1477495
8494,1459904
8495,3087017
8496,1507600
8497,1516943
8498,1375747
8499,1456639
8500,1452260
8501,1538522
8502,1424224
8503,1528193
8504,1477888
8505,1435051
8506,1502607
8507,1501268
8508,1412535
8509,1501030
8510,1563301
8511,1474314
8512,1332871
8513,1488726
8514,1480226
8515,1525613
8516,1515454
8517,1465532
8518,1544095
8519,1372704
8520,1478111
8521,1485928
8522,1522444
8523,1465604
8524,1481173
8525,1515881
8526,1480839
8527,1507086
8528,1456563
8529,1521314
8530,1545979
8531,1397915
8532,1554902
8533,1461899
8534,1489025
8535,1478813
8536,1453214
8537,1547762
8538,1330227
8539,1456650
8540,1503583
8541,1496399
8542,1491343
8543,1460084
8544,1479238
8545,1482165
8546,1531402
8547,3096280
8548,1480133
8549,1474219
8550,1453355
8551,1492526
8552,1498836
8553,1482535
8554,1465077
8555,1486375
8556,1473581
8557,1470469
8558,1522671
8559,1478992
8560,1449304
8561,1438048
8562,3154975
8563,1442253
8564,1505907
8565,1484091
8566,1570902
8567,1402228
8568,1420810
8569,1551009
8570,1433114
8571,1593193
8572,1355106
8573,1467936
8574,1523025
8575,1450392
8576,1559776
8577,1368443
8578,1443341
8579,1524867
8580,1459081
8581,1536266
8582,1436264
8583,1442180
8584,1455364
8585,1484824
8586,1464735
8587,1483621
8588,1523850
8589,1487873
8590,1436513
8591,1513485
8592,1477706
8593,1481126
8594,1525348
8595,1521145
8596,1458655
8597,1506694
8598,1503648
8599,1469693
8600,1528184
8601,1451714
8602,1607286
8603,1344776
8604,1437184
8605,1477547
8606,1574870
8607,1430277
8608,1430370
8609,1501426
8610,1524727
8611,1463574
8612,1538137
8613,1307911
8614,1490630
8615,1426166
8616,1600104
8617,1401283
8618,1521573
8619,1445241
8620,1521992
8621,1455710
8622,1513761
8623,1501189
8624,1433670
8625,1608525
8626,1424446
8627,1446392
8628,1470522
8629,1505005
8630,1486131
8631,1479067
8632,1505983
8633,1513274
8634,1340704
8635,1499249
8636,1478242
8637,1443242
8638,3118069
8639,1504229
8640,1468334
8641,1425184
8642,1548299
8643,1302513
8644,1427293
8645,1558663
8646,1488979
8647,1451547
8648,1458362
8649,1518479
8650,1496595
8651,1458989
8652,1494603
8653,1496803
8654,1483050
8655,1482743
8656,1440055
8657,1482948
8658,1459010
8659,1571182
8660,1463868
8661,1463913
8662,1458737
8663,1576157
8664,1394680
8665,1492683
8666,1515455
8667,1473198
8668,1489517
8669,1464398
8670,1456827
8671,1531414
8672,1454161
8673,1439557
8674,1498402
8675,1458896
8676,1479063
8677,1446614
8678,1536223
8679,1549775
8680,1466476
8681,1451118
8682,1461615
8683,1471385
8684,1527755
8685,1490541
8686,1447508
8687,1484491
8688,1490341
8689,1495392
8690,1487047
8691,1477167
8692,1446826
8693,1525754
8694,1439353
8695,1479555
8696,1459046
8697,1502117
8698,1500917
8699,3073437
8700,1496013
8701,1454212
8702,1493811
8703,1521616
8704,1404619
8705,1436050
8706,1518694
8707,1512269
8708,1467734
8709,1383435
8710,1475071
8711,1489896
8712,1513366
8713,1505921
8714,1483637
8715,1442136
8716,1512866
8717,1469714
8718,1516865
8719,1451502
8720,1471363
8721,1475523
8722,1534356
8723,1427007
8724,1512374
8725,1438590
8726,1484349
8727,1489865
8728,1535932
8729,1459888
8730,1428550
8731,1460341
8732,1471223
8733,1528730
8734,1510720
8735,1474847
8736,1465725
8737,1527001
8738,1439425
8739,1564880
8740,1381812
8741,1429455
8742,1507360
8743,1460636
8744,1563353
8745,1369718
8746,1462170
8747,1510317
8748,1498445
8749,1512619
8750,1490058
8751,1499189
8752,1427411
8753,1522404
8754,1507893
8755,1561663
8756,1386509
8757,1552312
8758,1409961
8759,1545140
8760,1504004
8761,1447053
8762,1444146
8763,1477005
8764,1523768
8765,1489956
8766,1441621
8767,1421515
8768,1507408
8769,1445802
8770,1491948
8771,1487005
8772,1483923
8773,1497834
8774,1513424
8775,1435190
8776,1557847
8777,1491435
8778,1460188
8779,1501109
8780,1509453
8781,1447217
8782,1482667
8783,1507948
8784,1477116
8785,1475370
8786,1530980
8787,1430080
8788,1566222
8789,1440123
8790,1533144
8791,1471377
8792,1493790
8793,1410957
8794,1510453
8795,1470147
8796,1550523
8797,1352165
8798,1460456
8799,1475704
8800,1505645
8801,1648680
8802,1329815
8803,1458026
8804,1490355
8805,1515820
8806,1492149
8807,1472409
8808,1475820
8809,1538804
8810,1447963
8811,1487441
8812,1457695
8813,1462478
8814,1475222
8815,3084217
8816,1476208
8817,1533643
8818,1453742
8819,1472581
8820,1546024
8821,1497013
8822,1385951
8823,1541266
8824,1444566
8825,1487028
8826,1514090
8827,1385922
8828,1439511
8829,1496345
8830,1492902
8831,1546910
8832,1331636
8833,1534345
8834,1468940
8835,1493260
8836,1495072
8837,1477899
8838,1434384
8839,1509043
8840,1489944
8841,1537099
8842,1418652
8843,1512755
8844,1443299
8845,1520854
8846,1545826
8847,1451957
8848,1530519
8849,1433019
8850,1479228
8851,1558212
8852,1502110
8853,1425299
8854,1512723
8855,1501560
8856,1476091
8857,1482662
8858,1424763
8859,1510549
8860,1525654
8861,1445258
8862,1446294
8863,1450663
8864,1470784
8865,1554282
8866,1456648
8867,1548154
8868,1393446
8869,1455806
8870,1515046
8871,1492211
8872,1464892
8873,1554263
8874,1379656
8875,1497743
8876,1535454
8877,1449286
8878,1520524
8879,1482468
8880,1559815
8881,1410721
8882,1612965
8883,1378899
8884,1503216
8885,1474968
8886,1540798
8887,1468363
8888,1470505
8889,1527729
8890,1559796
8891,1391939
8892,3273846
8893,1309445
8894,1467045
8895,1488542
8896,1497051
8897,3114882
8898,1476272
8899,1552432
8900,1482374
8901,1539881
8902,1403809
8903,1471352
8904,1550921
8905,1476924
8906,1465911
8907,1474117
8908,1451006
8909,1522776
8910,1471950
8911,1570598
8912,1483829
8913,1408715
8914,1514223
8915,1497029
8916,1460454
8917,1573706
8918,1432614
8919,1490791
8920,1492137
8921,1450623
8922,1559728
8923,1416669
8924,1466549
8925,3103830
8926,1492712
8927,2931912
8928,1518561
8929,1427147
8930,1545757
8931,1439593
8932,1494505
8933,1466156
8934,1471341
8935,1488887
8936,1541711
8937,1485474
8938,1508537
8939,1473070
8940,1463926
8941,1508730
8942,1480881
8943,1535213
8944,1420262
8945,1449171
8946,1437730
8947,1501268
8948,1503568
8949,1416647
8950,1470478
8951,1464256
8952,1532189
8953,1456335
8954,1418604
8955,1495556
8956,1534275
8957,1373886
8958,1493361
8959,1496259
8960,1431557
8961,1559525
8962,1385835
8963,1438564
8964,1519240
8965,1507233
8966,1516815
8967,1425102
8968,1514572
8969,1466777
8970,1464203
8971,1482876
8972,1492419
8973,1462829
8974,1535655
8975,1484004
8976,1466203
8977,1535268
8978,1448060
8979,1500105
8980,1479891
8981,1462134
8982,1460755
8983,1526391
8984,1484421
8985,1485563
8986,3139655
8987,1354099
8988,1491043
8989,1485831
8990,1455854
8991,1528188
8992,1336104
8993,1531073
8994,1508854
8995,1445807
8996,1549511
8997,1361367
8998,1486139
8999,1522394
9000,1475557
9001,3117682
9002,1488919
9003,1481852
9004,1450665
9005,1516049
9006,1514012
9007,1454957
9008,1531381
9009,1376328
9010,1504665
9011,1423225
9012,1487029
9013,1546016
9014,1434597
9015,3076126
9016,1448880
9017,1491912
9018,1480132
9019,1502374
9020,1523521
9021,1375882
9022,1479755
9023,1495235
9024,1517854
9025,1435729
9026,1382964
9027,1533330
9028,1416273
9029,1466606
9030,1516677
9031,1459356
9032,3093987
9033,3139559
9034,1434115
9035,1480783
9036,1539144
9037,1423127
9038,1524973
9039,1452198
9040,1458869
9041,1524522
9042,1450894
9043,1536402
9044,1460015
9045,1500846
9046,1461747
9047,1496960
9048,3127533
9049,1498561
9050,1445310
9051,1509893
9052,1483258
9053,1518472
9054,1436057
9055,1474147
9056,1478087
9057,1419051
9058,1509410
9059,1402828
9060,1476791
9061,1536309
9062,1451942
9063,1510741
9064,1463970
9065,1435938
9066,1536877
9067,1402242
9068,1526560
9069,1503211
9070,1461404
9071,1543964
9072,1420589
9073,1499994
9074,1460536
9075,1473571
9076,1490256
9077,1524660
9078,1501607
9079,1433238
9080,1472259
9081,1425579
9082,1544216
9083,1515473
9084,1483787
9085,1451351
9086,1457802
9087,1404592
9088,1473644
9089,1553560
9090,1350819
9091,1509335
9092,1438335
9093,1583881
9094,1431176
9095,1542859
9096,1471126
9097,1418992
9098,1514923
9099,1489417
9100,1471026
9101,1537376
9102,1472814
9103,1495389
9104,1441176
9105,1543672
9106,1498973
9107,1398595
9108,1534357
9109,1466298
9110,1475544
9111,1522431
9112,1464191
9113,1468929
9114,1501782
9115,1540006
9116,1399184
9117,1448986
9118,1493260
9119,1455400
9120,1597201
9121,1378425
9122,1438718
9123,1531899
9124,1488957
9125,1450212
9126,1484627
9127,1472947
9128,1467977
9129,1459099
9130,1465992
9131,1515629
9132,1514462
9133,1465602
9134,1519080
9135,1429715
9136,1549566
9137,1405091
9138,1482415
9139,1482027
9140,1492256
9141,1476689
9142,1486416
9143,1454471
9144,1537100
9145,1447497
9146,1611658
9147,1336139
9148,1492135
9149,1506079
9150,1537395
9151,1532008
9152,1375802
9153,1467301
9154,3031957
9155,1605222
9156,1376017
9157,1486378
9158,1512123
9159,1421975
9160,1507990
9161,1488254
9162,1484788
9163,1529861
9164,1461202
9165,1502790
9166,1516511
9167,1539115
9168,1511599
9169,1388983
9170,1551650
9171,1483843
9172,1481418
9173,1491794
9174,1489708
9175,1480178
9176,1537731
9177,1399495
9178,1499125
9179,1513637
9180,1445903
9181,1588916
9182,1324105
9183,1437061
9184,1523930
9185,1479923
9186,1459979
9187,1388952
9188,1430704
9189,1505380
9190,1512286
9191,1486807
9192,1474407
9193,1512179
9194,1490542
9195,1486735
9196,1499592
9197,1530991
9198,1452633
9199,1550512
9200,1401542
9201,1497414
9202,1477955
9203,1480051
9204,1478449
9205,1486469
9206,1506282
9207,1471377
9208,1430434
9209,1470161
9210,1512704
9211,1470700
9212,1571455
9213,1370863
9214,1502632
9215,1412320
9216,1484719
9217,1520402
9218,1432606
9219,1472281
9220,1467247
9221,1487181
9222,1522287
9223,1456394
9224,1553846
9225,1387142
9226,1545962
9227,1438967
9228,1522622
9229,1468658
9230,1444037
9231,1507603
9232,1474242
9233,1448620
9234,1470164
9235,1477778
9236,1507130
9237,1514786
9238,1572188
9239,1338972
9240,1501231
9241,1495192
9242,1498522
9243,1598469
9244,1311999
9245,1477168
9246,1489271
9247,1518908
9248,-4291851965
9249,1513151
9250,1513710
9251,1456913
9252,1556578
9253,1400908
9254,1471013
9255,1448515
9256,1459837
9257,1466892
9258,1469375
9259,1572487
9260,1410777
9261,1514380
9262,1493829
9263,1480528
9264,1507847
9265,1491381
9266,1497159
9267,1479343
9268,1447197
9269,1499657
9270,1473311
9271,1541679
9272,3069061
9273,1410576
9274,1440106
9275,1554717
9276,1468076
9277,1538198
9278,1428677
9279,1508790
9280,1484467
9281,1514167
9282,1521068
9283,1280276
9284,1492217
9285,1452878
9286,1465625
9287,1476955
9288,1454070
9289,1504653
9290,1470477
9291,1462874
9292,1454081
9293,1491395
9294,1442648
9295,1491342
9296,1501160
9297,1496773
9298,1509146
9299,1380999
9300,1503221
9301,1495544
9302,1479094
9303,1490805
9304,1364816
9305,1525711
9306,1523815
9307,1478507
9308,1488856
9309,1365539
9310,1569359
9311,1460447
9312,1523738
9313,1491375
9314,1340011
9315,1509091
9316,1466431
9317,1508283
9318,1447543
9319,1501804
9320,1469523
9321,1424357
9322,1537418
9323,1443736
9324,1532524
9325,1403118
9326,1476144
9327,1487888
9328,1500147
9329,1511319
9330,1442789
9331,1487223
9332,1564431
9333,1400949
9334,1459838
9335,1496997
9336,1491945
9337,1473749
9338,1532302
9339,1507346
9340,1409968
9341,1544915
9342,1448681
9343,1527787
9344,1502777
9345,1533370
9346,2943340
9347,1564986
9348,3053090
9349,1497304
9350,1449347
9351,1501335
9352,1508347
9353,1407916
9354,1510536
9355,1454905
9356,1513394
9357,1503806
9358,1483493
9359,1493433
9360,1511393
9361,1450972
9362,1445192
9363,1486945
9364,1522914
9365,1496386
9366,1503274
9367,1467819
9368,1470142
9369,1502211
9370,2950310
9371,1566329
9372,1549095
9373,1371168
9374,1477778
9375,1450574
9376,1578859
9377,1515039
9378,1440964
9379,1414787
9380,1518856
9381,1495038
9382,1454771
9383,1504435
9384,1442073
9385,1504340
9386,1464121
9387,1571109
9388,1464024
9389,1481175
9390,1463003
9391,1541519
9392,1489373
9393,1491973
9394,3094839
9395,1462350
9396,1469951
9397,1505319
9398,1386478
9399,1472768
9400,1597625
9401,1450740
9402,1651498
9403,1307979
9404,1528214
9405,1449558
9406,1455158
9407,3154903
9408,1457124
9409,1520364
9410,1482882
9411,1437060
9412,1545477
9413,1462430
9414,1548478
9415,1453132
9416,1461302
9417,1510936
9418,1450315
9419,1533401
9420,1460410
9421,1483422
9422,1518201
9423,1518140
9424,1439273
9425,1495631
9426,1463277
9427,1511975
9428,1455211
9429,1474632
9430,1487412
9431,1450736
9432,3141058
9433,1386007
9434,1526226
9435,1464065
9436,3086526
9437,1489685
9438,1512034
9439,1459032
9440,1554964
9441,1450421
9442,1417424
9443,1504837
9444,1497539
9445,1462762
9446,1491895
9447,1491618
9448,1489417
9449,1479257
9450,1483650
9451,1482478
9452,1517959
9453,1475552
9454,1443965
9455,1468226
9456,1467113
9457,1548095
9458,1492705
9459,1512896
9460,1431545
9461,1523381
9462,1456693
9463,1525332
9464,1474196
9465,1418311
9466,1631765
9467,1291033
9468,1514438
9469,1400005
9470,1520066
9471,1480932
9472,1383292
9473,1504021
9474,1495308
9475,1574848
9476,1464228
9477,1457481
9478,1454168
9479,1497555
9480,1449674
9481,1473968
9482,1479984
9483,1472458
9484,1525948
9485,1418031
9486,1482671
9487,1515805
9488,1523878
9489,1467680
9490,1466416
9491,1514596
9492,1510023
9493,1479326
9494,1445665
9495,1497905
9496,1535576
9497,1532808
9498,1428189
9499,1434497
9500,1477424
9501,1585423
9502,1500384
9503,1376900
9504,1463398
9505,1508811
9506,1439735
9507,1588113
9508,1394128
9509,1441152
9510,1432582
9511,1510980
9512,1474571
9513,1490923
9514,1455624
9515,1454758
9516,1513687
9517,1520922
9518,1513176
9519,1407562
9520,3092965
9521,1495559
9522,1541373
9523,1444257
9524,1439219
9525,1477748
9526,1519394
9527,1439875
9528,1532925
9529,1469725
9530,1440450
9531,1489481
9532,1613048
9533,1307037
9534,1499569
9535,1539589
9536,1418291
9537,1526511
9538,1401742
9539,1532463
9540,1450340
9541,1517516
9542,1529364
9543,1412921
9544,1456402
9545,1493791
9546,1475276
9547,1486807
9548,1511949
9549,1438010
9550,1495576
9551,1486340
9552,1490690
9553,1480802
9554,1466387
9555,1518642
9556,1452517
9557,1505262
9558,1448028
9559,1508021
9560,1425049
9561,1490152
9562,1524206
9563,1511130
9564,2954189
9565,1488342
9566,1480859
9567,1482502
9568,3107735
9569,1404934
9570,1512034
9571,1516209
9572,1434789
9573,1474027
9574,1457711
9575,1525268
9576,1430927
9577,1499027
9578,1484909
9579,1518508
9580,1521893
9581,1482397
9582,1503032
9583,1459412
9584,1479323
9585,1470187
9586,1498694
9587,1447816
9588,1542462
9589,1459286
9590,1496031
9591,1424721
9592,1567479
9593,1340429
9594,1542328
9595,1481001
9596,1462754
9597,1541345
9598,1411684
9599,1442391
9600,1480972
9601,1410354
9602,1487079
9603,1441075
9604,1544125
9605,1429858
9606,1466883
9607,1472769
9608,1485176
9609,1515311
9610,1455787
9611,1482631
9612,1449450
9613,1582073
9614,1408737
9615,1557894
9616,1419245
9617,1419938
9618,1540080
9619,1440124
9620,1544092
9621,1428543
9622,1431370
9623,1497039
9624,1423490
9625,1479670
9626,1490243
9627,1440531
9628,1499239
9629,1474104
9630,1493927
9631,1438854
9632,1501605
9633,1524591
9634,1376838
9635,1447357
9636,1485117
9637,1520919
9638,1458783
9639,1499920
9640,1481930
9641,1517922
9642,1503588
9643,1460596
9644,1523501
9645,1490486
9646,1376198
9647,1532048
9648,1462902
9649,1475658
9650,1489722
9651,1477157
9652,1524016
9653,1446159
9654,1509539
9655,1464591
9656,1545226
9657,1447103
9658,1488203
9659,1500430
9660,1409996
9661,1490788
9662,1497177
9663,1450803
9664,1480351
9665,1459757
9666,1529991
9667,1492263
9668,1496319
9669,1457241
9670,1475406
9671,1509330
9672,1510590
9673,1515427
9674,1455804
9675,1524757
9676,1474084
9677,1488747
9678,1523582
9679,1487283
9680,1458489
9681,1488363
9682,1491434
9683,1563555
9684,1470243
9685,3111829
9686,1423465
9687,1490670
9688,1543218
9689,1600880
9690,1274590
9691,1524048
9692,1437483
9693,1540343
9694,1517493
9695,1394224
9696,1519053
9697,1482403
9698,1476603
9699,1575600
9700,1349405
9701,1526395
9702,1457198
9703,1493807
9704,1537954
9705,1450746
9706,1496592
9707,1520299
9708,1372787
9709,1560832
9710,1492895
9711,1499350
9712,1407521
9713,1473489
9714,1516856
9715,1521919
9716,1450952
9717,1455667
9718,1447225
9719,1505310
9720,1569187
9721,1389217
9722,1440099
9723,1485887
9724,1498115
9725,3075947
9726,1511409
9727,1471819
9728,1440299
